cycle_id,mode,actuator,total_latency_ns,processing_time_ns,lock_wait_ns,deadline_met,lateness_ns
403,baseline,Stabilizer,286200,200,2000,true,0
404,baseline,,4040867400,867400,100,false,667400
404,baseline,Gripper,93200,300,3700,true,0
404,baseline,Stabilizer,101800,200,1300,true,0
404,baseline,Motor,102300,200,1600,true,0
405,baseline,,4050425100,425100,0,false,225100
405,baseline,Gripper,347600,300,4300,true,0
405,baseline,Motor,394000,600,8200,true,0
405,baseline,Stabilizer,446000,400,3500,true,0
406,baseline,,4060734700,734700,0,false,534700
406,baseline,Gripper,263400,200,2000,true,0
406,baseline,Motor,293500,200,15100,true,0
406,baseline,Stabilizer,342400,300,2000,true,0
407,baseline,,4070459300,459300,100,false,259300
407,baseline,Gripper,204500,400,2200,true,0
407,baseline,Motor,261800,200,2700,true,0
407,baseline,Stabilizer,318000,400,5300,true,0
408,baseline,,4080191300,191300,100,true,0
408,baseline,Gripper,105600,200,1300,true,0
408,baseline,Motor,114400,0,500,true,0
408,baseline,Stabilizer,127400,300,2500,true,0
409,baseline,,4090770700,770700,100,false,570700
409,baseline,Stabilizer,131500,300,2100,true,0
409,baseline,Motor,133600,300,3100,true,0
409,baseline,Gripper,327100,200,2200,true,0
410,baseline,,4100641100,641100,100,false,441100
410,baseline,Gripper,222300,400,2700,true,0
410,baseline,Stabilizer,260900,300,3800,true,0
410,baseline,Motor,361900,200,2600,true,0
411,baseline,,4110557000,557000,0,false,357000
411,baseline,Gripper,297200,100,1900,true,0
411,baseline,Motor,333700,200,2300,true,0
411,baseline,Stabilizer,387000,500,7100,true,0
412,baseline,,4120241900,241900,100,false,41900
412,baseline,Gripper,294500,200,6100,true,0
412,baseline,Motor,387100,300,1800,true,0
412,baseline,Stabilizer,394100,300,3100,true,0
413,baseline,,4130275000,275000,100,false,75000
413,baseline,Gripper,81200,100,1300,true,0
413,baseline,Motor,90000,300,2800,true,0
413,baseline,Stabilizer,93500,200,2500,true,0
414,baseline,,4140475500,475500,0,false,275500
414,baseline,Stabilizer,205100,500,16200,true,0
414,baseline,Gripper,224500,300,3400,true,0
414,baseline,Motor,368900,400,4200,true,0
415,baseline,,4150928300,928300,100,false,728300
415,baseline,Gripper,117300,400,2300,true,0
415,baseline,Motor,131400,700,5500,true,0
415,baseline,Stabilizer,139500,100,1500,true,0
416,baseline,,4160582400,582400,200,false,382400
416,baseline,Motor,75900,200,1900,true,0
416,baseline,Stabilizer,87100,0,700,true,0
416,baseline,Gripper,270300,300,2700,true,0
417,baseline,,4170352600,352600,0,false,152600
417,baseline,Stabilizer,203900,300,2400,true,0
417,baseline,Gripper,235500,100,1100,true,0
417,baseline,Motor,353700,300,2600,true,0
418,baseline,,4180866200,866200,100,false,666200
418,baseline,Stabilizer,197800,500,3600,true,0
418,baseline,Motor,201800,400,9300,true,0
418,baseline,Gripper,342700,200,3400,true,0
419,baseline,,4190454000,454000,0,false,254000
419,baseline,Gripper,285000,17400,3700,true,0
419,baseline,Stabilizer,407700,36400,5100,true,0
419,baseline,Motor,538100,171100,1400,true,0
420,baseline,,4200364000,364000,100,false,164000
420,baseline,Motor,261100,600,4300,true,0
420,baseline,Gripper,278900,100,1400,true,0
420,baseline,Stabilizer,291600,100,1100,true,0
421,baseline,,4210547200,547200,100,false,347200
421,baseline,Gripper,101300,200,2200,true,0
421,baseline,Motor,112200,100,700,true,0
421,baseline,Stabilizer,127400,400,2400,true,0
422,baseline,,4220602700,602700,100,false,402700
422,baseline,Motor,243000,300,15000,true,0
422,baseline,Stabilizer,253100,100,700,true,0
422,baseline,Gripper,403000,400,3500,true,0
423,baseline,Gripper,82100,500,4500,true,0
423,baseline,,4230422200,422200,100,false,222200
423,baseline,Stabilizer,109300,100,1700,true,0
423,baseline,Motor,128200,200,2000,true,0
424,baseline,,4240491600,491600,100,false,291600
424,baseline,Stabilizer,90700,300,1300,true,0
424,baseline,Motor,92400,300,2900,true,0
424,baseline,Gripper,96500,200,2500,true,0
425,baseline,,4250199700,199700,200,true,0
425,baseline,Gripper,66300,300,1900,true,0
425,baseline,Motor,110700,600,5000,true,0
425,baseline,Stabilizer,113300,300,3300,true,0
426,baseline,,4260664300,664300,100,false,464300
426,baseline,Gripper,108800,200,1500,true,0
426,baseline,Stabilizer,118700,300,2700,true,0
426,baseline,Motor,193800,200,2700,true,0
427,baseline,,4270261300,261300,0,false,61300
427,baseline,Motor,249800,400,16300,true,0
427,baseline,Stabilizer,251800,400,18400,true,0
427,baseline,Gripper,296100,200,2300,true,0
428,baseline,,4280376700,376700,200,false,176700
428,baseline,Gripper,96200,400,3900,true,0
428,baseline,Stabilizer,113000,500,3300,true,0
428,baseline,Motor,123600,400,2700,true,0
429,baseline,,4290298800,298800,200,false,98800
429,baseline,Motor,225500,300,2800,true,0
429,baseline,Stabilizer,225500,400,2600,true,0
429,baseline,Gripper,295100,200,2400,true,0
430,baseline,,4300467800,467800,200,false,267800
430,baseline,Gripper,63500,300,3700,true,0
430,baseline,Motor,68000,300,2500,true,0
430,baseline,Stabilizer,74700,200,3800,true,0
431,baseline,,4310614900,614900,200,false,414900
431,baseline,Motor,77200,200,3000,true,0
431,baseline,Gripper,79800,300,2600,true,0
431,baseline,Stabilizer,84400,200,1000,true,0
432,baseline,,4320364100,364100,100,false,164100
432,baseline,Motor,233700,300,3300,true,0
432,baseline,Gripper,233800,400,3300,true,0
432,baseline,Stabilizer,238300,200,2500,true,0
433,baseline,,4330656300,656300,100,false,456300
433,baseline,Gripper,92200,400,3900,true,0
433,baseline,Motor,97100,500,4400,true,0
433,baseline,Stabilizer,134800,300,3500,true,0
434,baseline,,4340712000,712000,100,false,512000
434,baseline,Gripper,89700,300,3300,true,0
434,baseline,Stabilizer,95900,300,2400,true,0
434,baseline,Motor,97800,200,2300,true,0
435,baseline,,4350443900,443900,100,false,243900
435,baseline,Gripper,192900,200,2900,true,0
435,baseline,Motor,194600,300,2500,true,0
435,baseline,Stabilizer,212900,300,2800,true,0
436,baseline,,4360343100,343100,100,false,143100
436,baseline,Gripper,81200,300,2600,true,0
436,baseline,Motor,93600,100,1000,true,0
436,baseline,Stabilizer,102400,0,800,true,0
437,baseline,,4370564000,564000,0,false,364000
437,baseline,Gripper,196800,200,2600,true,0
437,baseline,Motor,201000,200,2300,true,0
437,baseline,Stabilizer,217400,200,15300,true,0
438,baseline,,4380218500,218500,200,false,18500
438,baseline,Motor,113900,600,4100,true,0
438,baseline,Gripper,169700,300,59400,true,0
438,baseline,Stabilizer,221300,300,4000,true,0
439,baseline,,4390487700,487700,100,false,287700
439,baseline,Gripper,144800,41800,2800,true,0
439,baseline,Motor,191600,81600,2000,true,0
439,baseline,Stabilizer,226800,111800,1800,true,0
440,baseline,,4400376900,376900,100,false,176900
440,baseline,Stabilizer,127100,200,2900,true,0
440,baseline,Gripper,133500,300,2700,true,0
440,baseline,Motor,133900,200,2000,true,0
441,baseline,,4410499400,499400,100,false,299400
441,baseline,Gripper,97600,400,2400,true,0
441,baseline,Stabilizer,115900,200,1000,true,0
441,baseline,Motor,127800,200,1700,true,0
442,baseline,,4420597000,597000,100,false,397000
442,baseline,Gripper,201000,300,15400,true,0
442,baseline,Stabilizer,206400,100,900,true,0
442,baseline,Motor,283000,300,2500,true,0
443,baseline,,4430404500,404500,100,false,204500
443,baseline,Stabilizer,108200,600,4500,true,0
443,baseline,Gripper,212300,400,4500,true,0
443,baseline,Motor,277400,500,4500,true,0
444,baseline,,4440468400,468400,0,false,268400
444,baseline,Motor,221900,200,1500,true,0
444,baseline,Stabilizer,222000,200,1600,true,0
444,baseline,Gripper,385700,200,2000,true,0
445,baseline,,4450396600,396600,100,false,196600
445,baseline,Stabilizer,38700,200,2100,true,0
445,baseline,Gripper,195200,200,2600,true,0
445,baseline,Motor,195800,200,2300,true,0
446,baseline,,4460545700,545700,0,false,345700
446,baseline,Stabilizer,156500,400,4100,true,0
446,baseline,Gripper,197300,200,2700,true,0
446,baseline,Motor,243000,200,2500,true,0
447,baseline,,4470486500,486500,100,false,286500
447,baseline,Gripper,118000,100,14800,true,0
447,baseline,Stabilizer,286100,100,2500,true,0
447,baseline,Motor,287000,300,2600,true,0
448,baseline,,4480609700,609700,100,false,409700
448,baseline,Gripper,264500,400,2200,true,0
448,baseline,Stabilizer,284600,100,1600,true,0
448,baseline,Motor,433700,300,4000,true,0
449,baseline,,4490309200,309200,0,false,109200
449,baseline,Gripper,153000,100,1200,true,0
449,baseline,Motor,270600,100,6300,true,0
449,baseline,Stabilizer,358600,200,2500,true,0
450,baseline,,4500646400,646400,100,false,446400
450,baseline,Gripper,98700,300,14600,true,0
450,baseline,Stabilizer,250800,200,2100,true,0
450,baseline,Motor,251700,300,2200,true,0
451,baseline,Gripper,62500,200,2200,true,0
451,baseline,Motor,64700,200,2400,true,0
451,baseline,Stabilizer,78800,200,1300,true,0
451,baseline,,4510469800,469800,500,false,269800
452,baseline,,4520566800,566800,100,false,366800
452,baseline,Gripper,222300,300,1500,true,0
452,baseline,Motor,223900,0,900,true,0
452,baseline,Stabilizer,236100,300,2700,true,0
453,baseline,Gripper,90200,300,3500,true,0
453,baseline,,4530475200,475200,300,false,275200
453,baseline,Motor,110800,100,1000,true,0
453,baseline,Stabilizer,132500,400,3300,true,0
454,baseline,Gripper,49600,200,3200,true,0
454,baseline,Motor,58300,0,600,true,0
454,baseline,Stabilizer,70100,100,7000,true,0
454,baseline,,4540342000,342000,100,false,142000
455,baseline,Gripper,43900,200,3200,true,0
455,baseline,Motor,63100,200,5800,true,0
455,baseline,Stabilizer,65900,100,1200,true,0
455,baseline,,4550516300,516300,100,false,316300
456,baseline,Motor,64600,200,2500,true,0
456,baseline,Gripper,65500,200,2900,true,0
456,baseline,Stabilizer,73800,100,700,true,0
456,baseline,,4560418900,418900,200,false,218900
457,baseline,,4570736500,736500,100,false,536500
457,baseline,Gripper,173200,200,2500,true,0
457,baseline,Motor,173900,300,2800,true,0
457,baseline,Stabilizer,332200,200,1600,true,0
458,baseline,,4580622000,622000,100,false,422000
458,baseline,Gripper,184000,400,3600,true,0
458,baseline,Stabilizer,385900,400,3500,true,0
458,baseline,Motor,447000,300,15300,true,0
459,baseline,,4590293400,293400,100,false,93400
459,baseline,Stabilizer,83400,23900,1800,true,0
459,baseline,Motor,196100,36900,1700,true,0
459,baseline,Gripper,314400,147800,1700,true,0
460,baseline,,4600473600,473600,100,false,273600
460,baseline,Gripper,291100,300,2500,true,0
460,baseline,Motor,348600,200,2200,true,0
460,baseline,Stabilizer,352900,200,2900,true,0
461,baseline,,4610167500,167500,100,true,0
461,baseline,Gripper,35400,200,1300,true,0
461,baseline,Stabilizer,47200,100,700,true,0
461,baseline,Motor,49400,300,2200,true,0
462,baseline,,4620561300,561300,100,false,361300
462,baseline,Stabilizer,206400,200,5900,true,0
462,baseline,Motor,253000,400,16900,true,0
462,baseline,Gripper,301100,400,3700,true,0
463,baseline,,4630440300,440300,100,false,240300
463,baseline,Motor,277500,400,4800,true,0
463,baseline,Stabilizer,305800,1000,8200,true,0
463,baseline,Gripper,360300,300,3600,true,0
464,baseline,,4640754400,754400,100,false,554400
464,baseline,Stabilizer,173200,200,6800,true,0
464,baseline,Gripper,282000,100,2600,true,0
464,baseline,Motor,342900,700,4700,true,0
465,baseline,Motor,60700,400,3600,true,0
465,baseline,Gripper,67700,400,2600,true,0
465,baseline,Stabilizer,72700,100,700,true,0
465,baseline,,4650449600,449600,200,false,249600
466,baseline,,4660268900,268900,200,false,68900
466,baseline,Gripper,107800,300,1600,true,0
466,baseline,Motor,122100,400,2300,true,0
466,baseline,Stabilizer,125700,100,1400,true,0
467,baseline,Gripper,36700,200,3300,true,0
467,baseline,Motor,46200,100,800,true,0
467,baseline,Stabilizer,97600,400,3900,true,0
467,baseline,,4670242700,242700,200,false,42700
468,baseline,,4680336400,336400,200,false,136400
468,baseline,Motor,276800,700,5900,true,0
468,baseline,Gripper,279800,600,5900,true,0
468,baseline,Stabilizer,318600,200,2300,true,0
469,baseline,,4690265900,265900,0,false,65900
469,baseline,Gripper,247200,200,2000,true,0
469,baseline,Stabilizer,329200,200,2400,true,0
469,baseline,Motor,331900,300,2900,true,0
470,baseline,,4700241100,241100,100,false,41100
470,baseline,Stabilizer,302000,300,2700,true,0
470,baseline,Gripper,306800,300,3300,true,0
470,baseline,Motor,310000,200,2700,true,0
471,baseline,,4710302900,302900,0,false,102900
471,baseline,Gripper,72400,200,2600,true,0
471,baseline,Stabilizer,85600,200,600,true,0
471,baseline,Motor,86500,200,1700,true,0
472,baseline,,4720388400,388400,0,false,188400
472,baseline,Motor,169000,300,1900,true,0
472,baseline,Gripper,171200,200,2400,true,0
472,baseline,Stabilizer,179100,100,700,true,0
473,baseline,,4730410900,410900,100,false,210900
473,baseline,Stabilizer,278400,500,2900,true,0
473,baseline,Gripper,313200,600,18400,true,0
473,baseline,Motor,437000,400,4600,true,0
474,baseline,Gripper,46000,200,1900,true,0
474,baseline,Motor,56500,200,2400,true,0
474,baseline,Stabilizer,58600,200,2200,true,0
474,baseline,,4740613300,613300,300,false,413300
475,baseline,,4750538700,538700,0,false,338700
475,baseline,Gripper,151500,200,1100,true,0
475,baseline,Motor,157200,100,600,true,0
475,baseline,Stabilizer,162500,100,500,true,0
476,baseline,,4760554400,554400,100,false,354400
476,baseline,Gripper,209000,400,3800,true,0
476,baseline,Motor,209100,500,4100,true,0
476,baseline,Stabilizer,225600,200,1000,true,0
477,baseline,,4770649600,649600,100,false,449600
477,baseline,Gripper,197600,200,2000,true,0
477,baseline,Stabilizer,206700,200,1900,true,0
477,baseline,Motor,403600,100,4500,true,0
478,baseline,,4780535100,535100,200,false,335100
478,baseline,Gripper,204500,600,6000,true,0
478,baseline,Stabilizer,236400,100,1400,true,0
478,baseline,Motor,253600,400,3200,true,0
479,baseline,,4790452100,452100,0,false,252100
479,baseline,Stabilizer,296800,23900,1800,true,0
479,baseline,Gripper,368400,39100,2300,true,0
479,baseline,Motor,427800,42500,6500,true,0
480,baseline,,4800474600,474600,100,false,274600
480,baseline,Stabilizer,260400,200,2200,true,0
480,baseline,Motor,348400,400,3500,true,0
480,baseline,Gripper,356600,200,2800,true,0
481,baseline,,4810553500,553500,300,false,353500
481,baseline,Gripper,125600,200,3300,true,0
481,baseline,Motor,131400,400,2400,true,0
481,baseline,Stabilizer,211500,800,12500,true,0
482,baseline,,4820625200,625200,100,false,425200
482,baseline,Stabilizer,68900,300,2900,true,0
482,baseline,Motor,69400,100,1100,true,0
482,baseline,Gripper,108600,200,4400,true,0
483,baseline,,4830394100,394100,100,false,194100
483,baseline,Gripper,248600,200,3200,true,0
483,baseline,Motor,268900,100,1300,true,0
483,baseline,Stabilizer,281000,200,1000,true,0
484,baseline,,4840384000,384000,100,false,184000
484,baseline,Stabilizer,180200,200,1900,true,0
484,baseline,Motor,183100,200,2600,true,0
484,baseline,Gripper,349300,100,1900,true,0
485,baseline,,4850431300,431300,100,false,231300
485,baseline,Gripper,131600,300,3200,true,0
485,baseline,Motor,140000,200,2500,true,0
485,baseline,Stabilizer,143300,200,2500,true,0
486,baseline,,4860316900,316900,100,false,116900
486,baseline,Gripper,142000,400,3100,true,0
486,baseline,Motor,154300,300,3300,true,0
486,baseline,Stabilizer,158900,300,1100,true,0
487,baseline,,4870469900,469900,0,false,269900
487,baseline,Gripper,87600,200,1500,true,0
487,baseline,Stabilizer,97500,200,2300,true,0
487,baseline,Motor,219600,200,2800,true,0
488,baseline,,4880328100,328100,100,false,128100
488,baseline,Motor,61900,300,2400,true,0
488,baseline,Stabilizer,94400,200,900,true,0
488,baseline,Gripper,115400,600,4000,true,0
489,baseline,,4890442600,442600,200,false,242600
489,baseline,Gripper,173800,200,1300,true,0
489,baseline,Motor,182300,100,2200,true,0
489,baseline,Stabilizer,192700,0,700,true,0
490,baseline,,4900632200,632200,100,false,432200
490,baseline,Gripper,90600,200,1400,true,0
490,baseline,Motor,91900,300,1800,true,0
490,baseline,Stabilizer,104900,100,700,true,0
491,baseline,,4910499000,499000,10600,false,299000
491,baseline,Motor,243800,900,6300,true,0
491,baseline,Gripper,321500,200,3400,true,0
491,baseline,Stabilizer,431600,300,3400,true,0
492,baseline,,4920694700,694700,0,false,494700
492,baseline,Gripper,221200,200,1700,true,0
492,baseline,Stabilizer,228500,200,2300,true,0
492,baseline,Motor,381200,300,2700,true,0
493,baseline,,4930734100,734100,0,false,534100
493,baseline,Motor,190900,200,2000,true,0
493,baseline,Stabilizer,197500,200,1900,true,0
493,baseline,Gripper,387600,300,3800,true,0
494,baseline,,4940372300,372300,100,false,172300
494,baseline,Gripper,145500,100,1800,true,0
494,baseline,Motor,152900,200,1500,true,0
494,baseline,Stabilizer,154800,100,400,true,0
495,baseline,,4950475400,475400,100,false,275400
495,baseline,Gripper,95900,200,3000,true,0
495,baseline,Motor,114500,0,4300,true,0
495,baseline,Stabilizer,123100,100,900,true,0
496,baseline,,4960417800,417800,0,false,217800
496,baseline,Gripper,177200,300,3400,true,0
496,baseline,Motor,201900,400,3600,true,0
496,baseline,Stabilizer,215700,100,1300,true,0
497,baseline,,4970181600,181600,100,true,0
497,baseline,Stabilizer,162200,400,2300,true,0
497,baseline,Gripper,252900,200,1800,true,0
497,baseline,Motor,315000,100,1600,true,0
498,baseline,,4980544500,544500,100,false,344500
498,baseline,Stabilizer,214100,100,1900,true,0
498,baseline,Motor,226900,300,2600,true,0
498,baseline,Gripper,226800,200,2700,true,0
499,baseline,,4990801700,801700,0,false,601700
499,baseline,Motor,87100,20100,1700,true,0
499,baseline,Stabilizer,122400,4000,600,true,0
499,baseline,Gripper,559900,18400,1100,true,0
500,baseline,,5000842800,842800,0,false,642800
500,baseline,Motor,302600,300,2700,true,0
500,baseline,Stabilizer,317800,100,600,true,0
500,baseline,Gripper,389300,100,2100,true,0
501,baseline,,5010322300,322300,200,false,122300
501,baseline,Gripper,199100,600,8500,true,0
501,baseline,Motor,216500,100,1300,true,0
